date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:18:23	118487/118487	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202019%2006:48:24%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/blueberry-breakfast-pot/	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/blueberry-breakfast-pot/index.html	(from https://covent-garden-calm-demo.mybigcommerce.com/breakfast/)
12:18:23	41117/41117	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202019%2006:48:25%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/login.php?from=wishlist.php%3Faction%3Dadd%26product_id%3D117	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/login6559.html	(from https://covent-garden-calm-demo.mybigcommerce.com/breakfast/)
12:18:24	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2021%20Mar%202019%2006:48:26%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/cart.php?action=add&product_id=117	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/cart543c.php	(from https://covent-garden-calm-demo.mybigcommerce.com/breakfast/)
12:18:25	144699/144699	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202019%2006:48:27%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/cart.php?suggest=6d6466bf-20ac-46a6-b129-639bc883c3c1	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/cart1855.html	(from https://covent-garden-calm-demo.mybigcommerce.com/breakfast/)
12:18:26	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2021%20Mar%202019%2006:48:28%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/wishlist.php?action=add&product_id=118	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/wishlist2f3a.php	(from https://covent-garden-calm-demo.mybigcommerce.com/breakfast/)
12:18:27	41117/41117	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202019%2006:48:29%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/login.php?from=wishlist.php%3Faction%3Dadd%26product_id%3D118	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/loginffc9.html	(from https://covent-garden-calm-demo.mybigcommerce.com/breakfast/)
12:18:27	118483/118483	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202019%2006:48:29%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/blueberry-passionfruit-breakfast-pot/	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/blueberry-passionfruit-breakfast-pot/index.html	(from https://covent-garden-calm-demo.mybigcommerce.com/breakfast/)
12:18:29	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2021%20Mar%202019%2006:48:31%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/cart.php?action=add&product_id=118	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/cart.ac2f3a.delayed	(from https://covent-garden-calm-demo.mybigcommerce.com/breakfast/)
12:18:31	148311/148311	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202019%2006:48:32%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/cart.php?suggest=840e744b-770a-4c8e-b6e7-94d35ca5d589	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/cart99da.html	(from https://covent-garden-calm-demo.mybigcommerce.com/breakfast/)
12:18:31	0/0	---M--	303	error ('See%20Other')	text/html	date:Thu,%2021%20Mar%202019%2006:48:33%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/login.php?action=logout	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/login7c07.php	(from https://covent-garden-calm-demo.mybigcommerce.com/breakfast/)
12:18:32	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2021%20Mar%202019%2006:48:34%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/giftcertificates.php?action=balance	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/giftcertificatesd962.php	(from https://covent-garden-calm-demo.mybigcommerce.com/breakfast/)
12:18:33	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2021%20Mar%202019%2006:48:35%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/wishlist.php?action=add&product_id=115	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/wishlist01e8.php	(from https://covent-garden-calm-demo.mybigcommerce.com/meals/)
12:18:33	55443/55443	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202019%2006:48:35%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/meals/?price_min=0&price_max=4&sort=featured	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/meals/indexcea5.html	(from https://covent-garden-calm-demo.mybigcommerce.com/meals/)
12:18:39	41457/41457	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202019%2006:48:35%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/login.php?from=wishlist.php%3Faction%3Dadd%26product_id%3D115	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/login6e09.html	(from https://covent-garden-calm-demo.mybigcommerce.com/meals/)
12:18:39	55349/55349	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202019%2006:48:35%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/meals/?price_min=4&price_max=5&sort=featured	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/meals/index8fd4.html	(from https://covent-garden-calm-demo.mybigcommerce.com/meals/)
12:18:40	63330/63330	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202019%2006:48:37%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/meals/?price_min=5&price_max=6&sort=featured	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/meals/index86e0.html	(from https://covent-garden-calm-demo.mybigcommerce.com/meals/)
12:18:40	63386/63386	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202019%2006:48:36%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/meals/?price_min=6&price_max=7&sort=featured	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/meals/indexa37c.html	(from https://covent-garden-calm-demo.mybigcommerce.com/meals/)
12:18:40	71244/71244	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202019%2006:48:42%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/meals/?price_min=7&price_max=8&sort=featured	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/meals/index0753.html	(from https://covent-garden-calm-demo.mybigcommerce.com/meals/)
12:18:41	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2021%20Mar%202019%2006:48:43%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/cart.php?action=add&product_id=115	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/cart01e8.php	(from https://covent-garden-calm-demo.mybigcommerce.com/meals/)
12:18:41	121427/121427	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202019%2006:48:43%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/black-peppers/	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/black-peppers/index.html	(from https://covent-garden-calm-demo.mybigcommerce.com/meals/)
12:18:42	151806/151806	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202019%2006:48:44%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/cart.php?suggest=1c0f4823-9222-459f-9069-d2eff1b4e6de	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/cartfe9e.html	(from https://covent-garden-calm-demo.mybigcommerce.com/meals/)
12:18:43	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2021%20Mar%202019%2006:48:45%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/wishlist.php?action=add&product_id=121	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/wishlistf15b.php	(from https://covent-garden-calm-demo.mybigcommerce.com/meals/)
12:18:43	110548/110548	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202019%2006:48:45%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/chicken-burgers/	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/chicken-burgers/index.html	(from https://covent-garden-calm-demo.mybigcommerce.com/meals/)
12:18:44	41117/41117	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202019%2006:48:45%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/login.php?from=wishlist.php%3Faction%3Dadd%26product_id%3D121	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/login01a5.html	(from https://covent-garden-calm-demo.mybigcommerce.com/meals/)
12:18:45	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2021%20Mar%202019%2006:48:47%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/cart.php?action=add&product_id=121	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/cartf15b.php	(from https://covent-garden-calm-demo.mybigcommerce.com/meals/)
12:18:46	155314/155314	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202019%2006:48:48%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/cart.php?suggest=68d6cef5-c1e6-47ec-b5e7-e9010db17907	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/cartaca0.html	(from https://covent-garden-calm-demo.mybigcommerce.com/meals/)
12:18:47	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2021%20Mar%202019%2006:48:49%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/wishlist.php?action=add&product_id=122	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/wishlist13a7.php	(from https://covent-garden-calm-demo.mybigcommerce.com/meals/)
12:18:48	121126/121126	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202019%2006:48:49%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/chicken-salad/	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/chicken-salad/index.html	(from https://covent-garden-calm-demo.mybigcommerce.com/meals/)
12:18:48	41117/41117	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202019%2006:48:50%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/login.php?from=wishlist.php%3Faction%3Dadd%26product_id%3D122	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/login93ea.html	(from https://covent-garden-calm-demo.mybigcommerce.com/meals/)
12:18:49	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2021%20Mar%202019%2006:48:51%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/cart.php?action=add&product_id=122	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/cart13a7.php	(from https://covent-garden-calm-demo.mybigcommerce.com/meals/)
12:18:51	158813/158813	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202019%2006:48:52%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/cart.php?suggest=98338958-2280-457f-97f3-80a340e02d20	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/cart4e1a.html	(from https://covent-garden-calm-demo.mybigcommerce.com/meals/)
12:18:51	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2021%20Mar%202019%2006:48:53%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/wishlist.php?action=add&product_id=124	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/wishlistee85.php	(from https://covent-garden-calm-demo.mybigcommerce.com/meals/)
12:18:52	118480/118480	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202019%2006:48:54%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/couscous-salad/	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/couscous-salad/index.html	(from https://covent-garden-calm-demo.mybigcommerce.com/meals/)
12:18:52	41117/41117	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202019%2006:48:54%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/login.php?from=wishlist.php%3Faction%3Dadd%26product_id%3D124	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/login6844.html	(from https://covent-garden-calm-demo.mybigcommerce.com/meals/)
12:18:54	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2021%20Mar%202019%2006:48:56%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/cart.php?action=add&product_id=124	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/cartee85.php	(from https://covent-garden-calm-demo.mybigcommerce.com/meals/)
12:18:55	162317/162317	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202019%2006:48:57%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/cart.php?suggest=79195fe5-cc8f-443c-9e9e-f426f7e72d3f	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/cart8e5f.html	(from https://covent-garden-calm-demo.mybigcommerce.com/meals/)
12:18:56	0/0	---M--	303	error ('See%20Other')	text/html	date:Thu,%2021%20Mar%202019%2006:48:58%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/login.php?action=logout	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/login7c07.php	(from https://covent-garden-calm-demo.mybigcommerce.com/meals/)
12:18:56	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2021%20Mar%202019%2006:48:58%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/giftcertificates.php?action=balance	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/giftcertificatesd962.php	(from https://covent-garden-calm-demo.mybigcommerce.com/meals/)
12:18:57	0/0	---M--	303	error ('See%20Other')	text/html	date:Thu,%2021%20Mar%202019%2006:48:59%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/login.php?action=logout	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/login7c07.php	(from https://covent-garden-calm-demo.mybigcommerce.com/snacks/)
12:18:58	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2021%20Mar%202019%2006:49:00%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/giftcertificates.php?action=balance	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/giftcertificatesd962.php	(from https://covent-garden-calm-demo.mybigcommerce.com/snacks/)
12:18:59	0/0	---M--	303	error ('See%20Other')	text/html	date:Thu,%2021%20Mar%202019%2006:49:01%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/login.php?action=logout	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/login7c07.php	(from https://covent-garden-calm-demo.mybigcommerce.com/login.php?action=create_account)
12:19:00	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2021%20Mar%202019%2006:49:01%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/giftcertificates.php?action=balance	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/giftcertificatesd962.php	(from https://covent-garden-calm-demo.mybigcommerce.com/login.php?action=create_account)
12:19:00	194/194	---MCZ	200	added ('OK')	text/plain	date:Thu,%2021%20Mar%202019%2004:30:55%20+0000	http://covent-garden-calm-demo.mybigcommerce.com/robots.txt		(from https://covent-garden-calm-demo.mybigcommerce.com/)
12:19:01	0/0	---M--	303	error ('See%20Other')	text/html	date:Thu,%2021%20Mar%202019%2006:49:03%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/login.php?action=logout	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/login7c07.php	(from https://covent-garden-calm-demo.mybigcommerce.com/featured/breakfast/)
12:19:02	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2021%20Mar%202019%2006:49:04%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/giftcertificates.php?action=balance	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/giftcertificatesd962.php	(from https://covent-garden-calm-demo.mybigcommerce.com/featured/breakfast/)
12:19:02	141593/141593	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202019%2006:49:04%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/featured/	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/featured/index.html	(from https://covent-garden-calm-demo.mybigcommerce.com/featured/breakfast/)
12:19:03	0/0	---M--	303	error ('See%20Other')	text/html	date:Thu,%2021%20Mar%202019%2006:49:05%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/login.php?action=logout	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/login7c07.php	(from https://covent-garden-calm-demo.mybigcommerce.com/featured/juice/)
12:19:04	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2021%20Mar%202019%2006:49:06%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/giftcertificates.php?action=balance	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/giftcertificatesd962.php	(from https://covent-garden-calm-demo.mybigcommerce.com/featured/juice/)
12:19:05	0/0	---M--	303	error ('See%20Other')	text/html	date:Thu,%2021%20Mar%202019%2006:49:07%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/login.php?action=logout	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/login7c07.php	(from https://covent-garden-calm-demo.mybigcommerce.com/featured/meals/)
12:20:48	55890/55890	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202019%2006:49:07%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/featured/meals/?price_min=0&price_max=4&sort=featured	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/featured/meals/indexcea5.html	(from https://covent-garden-calm-demo.mybigcommerce.com/featured/meals/)
12:20:48	55796/55796	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202019%2006:49:08%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/featured/meals/?price_min=4&price_max=5&sort=featured	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/featured/meals/index8fd4.html	(from https://covent-garden-calm-demo.mybigcommerce.com/featured/meals/)
12:20:48	63777/63777	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202019%2006:49:08%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/featured/meals/?price_min=5&price_max=6&sort=featured	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/featured/meals/index86e0.html	(from https://covent-garden-calm-demo.mybigcommerce.com/featured/meals/)
12:20:49	63833/63833	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202019%2006:49:08%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/featured/meals/?price_min=6&price_max=7&sort=featured	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/featured/meals/indexa37c.html	(from https://covent-garden-calm-demo.mybigcommerce.com/featured/meals/)
12:20:50	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2021%20Mar%202019%2006:50:52%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/giftcertificates.php?action=balance	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/giftcertificates.cbd962.delayed	(from https://covent-garden-calm-demo.mybigcommerce.com/featured/meals/)
12:20:50	71691/71691	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202019%2006:50:52%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/featured/meals/?price_min=7&price_max=8&sort=featured	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/featured/meals/index0753.html	(from https://covent-garden-calm-demo.mybigcommerce.com/featured/meals/)
12:20:51	84009/84009	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202019%2006:50:53%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/featured/snacks/?price_min=0&price_max=5&sort=featured	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/featured/snacks/index704e.html	(from https://covent-garden-calm-demo.mybigcommerce.com/featured/snacks/)
12:20:51	0/0	---M--	303	error ('See%20Other')	text/html	date:Thu,%2021%20Mar%202019%2006:50:53%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/login.php?action=logout	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/login7c07.php	(from https://covent-garden-calm-demo.mybigcommerce.com/featured/snacks/)
12:20:52	92062/92062	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202019%2006:50:54%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/featured/snacks/?price_min=5&price_max=6&sort=featured	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/featured/snacks/index86e0.html	(from https://covent-garden-calm-demo.mybigcommerce.com/featured/snacks/)
12:20:52	0/-1	---M--	302	error ('')			https://covent-garden-calm-demo.mybigcommerce.com/giftcertificates.php?action=balance	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/giftcertificates.cdd962.delayed	(from https://covent-garden-calm-demo.mybigcommerce.com/featured/snacks/)
12:20:53	87818/87818	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202019%2006:50:54%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/featured/snacks/?price_min=6&price_max=8&sort=featured	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/featured/snacks/index56ba.html	(from https://covent-garden-calm-demo.mybigcommerce.com/featured/snacks/)
12:20:53	55760/55760	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202019%2006:50:54%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/featured/snacks/?price_min=8&price_max=9&sort=featured	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/featured/snacks/indexd466.html	(from https://covent-garden-calm-demo.mybigcommerce.com/featured/snacks/)
12:20:53	47942/47942	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202019%2006:50:55%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/featured/snacks/?price_min=9&price_max=10&sort=featured	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/featured/snacks/index867b.html	(from https://covent-garden-calm-demo.mybigcommerce.com/featured/snacks/)
12:20:55	38166/38166	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Jan%201970%2000:00:01%20GMT	https://cdn11.bigcommerce.com/s-w3d4ziaaha/products/144/images/468/tomato-salad__45020.1531492181.386.513.jpg?c=2	E:/beverage/cdn11.bigcommerce.com/s-w3d4ziaaha/products/144/images/468/tomato-salad__45020.1531492181.386.5134847.jpg	(from https://covent-garden-calm-demo.mybigcommerce.com/tomato-salad/)
12:20:58	180105/180105	---MC-	200	added ('OK')	image/jpeg	date:Thu,%2021%20Mar%202019%2006:50:59%20+0000	https://cdn11.bigcommerce.com/s-w3d4ziaaha/images/stencil/1280x1280/products/144/468/tomato-salad__45020.1531492181.jpg?c=2&imbypass=on	E:/beverage/cdn11.bigcommerce.com/s-w3d4ziaaha/images/stencil/1280x1280/products/144/468/tomato-salad__45020.1531492181a885.jpg	(from https://covent-garden-calm-demo.mybigcommerce.com/tomato-salad/)
12:20:58	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2021%20Mar%202019%2006:51:00%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/wishlist.php?action=addwishlist&product_id=144	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/wishlist2505.php	(from https://covent-garden-calm-demo.mybigcommerce.com/tomato-salad/)
12:21:00	41465/41465	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202019%2006:51:01%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/login.php?from=wishlist.php%3Faction%3Daddwishlist%26product_id%3D144	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/login0f7e.html	(from https://covent-garden-calm-demo.mybigcommerce.com/tomato-salad/)
12:21:03	352726/352726	---M-Z	200	added ('OK')	application/javascript	etag:%225c77f111-561d6%22	http://s7.addthis.com/js/300/addthis_widget.js	E:/beverage/s7.addthis.com/js/300/addthis_widget.js	(from https://covent-garden-calm-demo.mybigcommerce.com/tomato-salad/)
12:21:03	0/0	---M--	303	error ('See%20Other')	text/html	date:Thu,%2021%20Mar%202019%2006:51:02%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/login.php?action=logout	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/login7c07.php	(from https://covent-garden-calm-demo.mybigcommerce.com/tomato-salad/)
12:21:03	0/-1	---M--	302	error ('')			https://covent-garden-calm-demo.mybigcommerce.com/giftcertificates.php?action=balance	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/giftcertificates.d4d962.delayed	(from https://covent-garden-calm-demo.mybigcommerce.com/tomato-salad/)
12:21:04	0/0	---M--	303	error ('See%20Other')	text/html	date:Thu,%2021%20Mar%202019%2006:51:06%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/login.php?action=logout	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/login7c07.php	(from https://covent-garden-calm-demo.mybigcommerce.com/login.php?from=wishlist.php%3Faction%3Dadd%26product_id%3D144)
12:21:04	0/-1	---M--	302	error ('')			https://covent-garden-calm-demo.mybigcommerce.com/giftcertificates.php?action=balance	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/giftcertificates.d6d962.delayed	(from https://covent-garden-calm-demo.mybigcommerce.com/login.php?from=wishlist.php%3Faction%3Dadd%26product_id%3D144)
12:21:05	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2021%20Mar%202019%2006:51:07%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/checkout.php	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/checkout.php	(from https://covent-garden-calm-demo.mybigcommerce.com/cart.php?suggest=53fc1d3c-2ccc-42bd-bbfb-34aab3e550fc)
12:21:06	0/0	---M--	303	error ('See%20Other')	text/html	date:Thu,%2021%20Mar%202019%2006:51:08%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/login.php?action=logout	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/login7c07.php	(from https://covent-garden-calm-demo.mybigcommerce.com/cart.php?suggest=53fc1d3c-2ccc-42bd-bbfb-34aab3e550fc)
12:21:06	0/-1	---M--	302	error ('')			https://covent-garden-calm-demo.mybigcommerce.com/giftcertificates.php?action=balance	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/giftcertificates.d9d962.delayed	(from https://covent-garden-calm-demo.mybigcommerce.com/cart.php?suggest=53fc1d3c-2ccc-42bd-bbfb-34aab3e550fc)
12:21:08	20011/20011	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Mar%202019%2006:36:03%20GMT	https://cdn11.bigcommerce.com/s-w3d4ziaaha/products/143/images/465/sweet-potatoe-fries__10427.1531492145.386.513.jpg?c=2	E:/beverage/cdn11.bigcommerce.com/s-w3d4ziaaha/products/143/images/465/sweet-potatoe-fries__10427.1531492145.386.5134847.jpg	(from https://covent-garden-calm-demo.mybigcommerce.com/sweet-potato-fries/)
12:21:10	71445/71445	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Mar%202019%2006:51:11%20+0000	https://cdn11.bigcommerce.com/s-w3d4ziaaha/images/stencil/1280x1280/products/143/465/sweet-potatoe-fries__10427.1531492145.jpg?c=2&imbypass=on	E:/beverage/cdn11.bigcommerce.com/s-w3d4ziaaha/images/stencil/1280x1280/products/143/465/sweet-potatoe-fries__10427.1531492145a885.jpg	(from https://covent-garden-calm-demo.mybigcommerce.com/sweet-potato-fries/)
12:21:10	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2021%20Mar%202019%2006:51:12%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/wishlist.php?action=addwishlist&product_id=143	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/wishlist49bf.php	(from https://covent-garden-calm-demo.mybigcommerce.com/sweet-potato-fries/)
12:21:11	41465/41465	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202019%2006:51:13%20GMT	https://covent-garden-calm-demo.mybigcommerce.com/login.php?from=wishlist.php%3Faction%3Daddwishlist%26product_id%3D143	E:/beverage/covent-garden-calm-demo.mybigcommerce.com/login7f24.html	(from https://covent-garden-calm-demo.mybigcommerce.com/sweet-potato-fries/)
